competencia;municipio;secao;admissoes;desligamentos;saldomovimentacao
202210;354105;K;0;1;-1
202210;354105;O;2;2;0
202210;354105;Q;1;0;1
202210;354110;A;8;4;4
202210;354110;G;4;0;4
202210;354110;H;0;6;-6
202210;354110;I;0;1;-1
202210;354110;O;0;2;-2
202210;354120;A;8;7;1
202210;354120;C;1;2;-1
202210;354120;F;5;2;3
202210;354120;G;16;19;-3
202210;354120;H;1;1;0
202210;354120;I;1;0;1
202210;354120;K;1;1;0
202210;354120;N;2;3;-1
202210;354120;O;0;3;-3
202210;354120;P;1;1;0
202210;354120;Q;1;0;1
202210;354120;R;0;1;-1
202210;354120;S;1;1;0
202210;354130;A;12;6;6
202210;354130;B;2;0;2
202210;354130;C;22;17;5
202210;354130;F;22;5;17
202210;354130;G;111;79;32
202210;354130;H;7;4;3
202210;354130;I;24;18;6
202210;354130;K;3;0;3
202210;354130;M;5;6;-1
202210;354130;N;4;5;-1
202210;354130;P;6;0;6
202210;354130;Q;5;6;-1
202210;354130;S;7;2;5
202210;354140;A;28;30;-2
202210;354140;C;335;315;20
202210;354140;D;4;6;-2
202210;354140;E;5;4;1
202210;354140;F;162;218;-56
202210;354140;G;939;751;188
202210;354140;H;97;88;9
202210;354140;I;174;162;12
202210;354140;J;25;10;15
202210;354140;K;43;38;5
202210;354140;L;8;6;2
202210;354140;M;71;39;32
202210;354140;N;145;157;-12
202210;354140;O;56;6;50
202210;354140;P;84;63;21
202210;354140;Q;173;171;2
202210;354140;R;9;9;0
202210;354140;S;189;149;40
202210;354150;A;17;14;3
202210;354150;C;8;10;-2
202210;354150;F;35;7;28
202210;354150;G;56;75;-19
202210;354150;H;8;5;3
202210;354150;I;15;11;4
202210;354150;J;3;1;2
202210;354150;K;2;1;1
202210;354150;L;0;1;-1
202210;354150;M;4;12;-8
202210;354150;N;41;25;16
202210;354150;P;3;2;1
202210;354150;Q;5;11;-6
202210;354150;S;3;4;-1
202210;354160;A;14;9;5
202210;354160;B;0;1;-1
202210;354160;C;102;56;46
202210;354160;D;1;1;0
202210;354160;F;19;33;-14
202210;354160;G;61;52;9
202210;354160;H;11;13;-2
202210;354160;I;14;6;8
202210;354160;K;0;1;-1
202210;354160;M;3;3;0
202210;354160;N;2;3;-1
202210;354160;O;3;4;-1
202210;354160;P;10;2;8
202210;354160;Q;5;3;2
202210;354160;R;7;8;-1
202210;354160;S;4;8;-4
202210;354165;A;2;7;-5
202210;354165;F;1;0;1
202210;354165;G;0;4;-4
202210;354165;I;3;9;-6
202210;354165;O;2;0;2
202210;354165;S;1;0;1
202210;354170;A;12;8;4
202210;354170;C;64;27;37
202210;354170;F;6;10;-4
202210;354170;G;19;15;4
202210;354170;H;3;5;-2
202210;354170;I;1;1;0
202210;354170;N;3;2;1
202210;354170;O;2;1;1
202210;354170;S;0;1;-1
202210;354180;A;10;12;-2
202210;354180;C;13;13;0
202210;354180;G;4;3;1
202210;354180;N;1;2;-1
202210;354180;O;0;1;-1
202210;354190;A;3;1;2
202210;354190;C;4;2;2
202210;354190;G;5;7;-2
202210;354190;H;3;0;3
202210;354190;I;8;13;-5
202210;354190;M;6;2;4
202210;354190;O;3;5;-2
202210;354190;P;1;0;1
202210;354190;Q;1;0;1
202210;354200;A;9;5;4
202210;354200;C;18;21;-3
202210;354200;F;1;3;-2
202210;354200;G;13;7;6
202210;354200;I;1;0;1
202210;354200;P;4;0;4
202210;354200;Q;1;1;0
202210;354210;A;4;3;1
202210;354210;C;48;23;25
202210;354210;D;0;1;-1
202210;354210;F;11;10;1
202210;354210;G;11;6;5
202210;354210;H;4;3;1
202210;354210;I;1;0;1
202210;354210;N;5;4;1
202210;354210;P;1;0;1
202210;354210;S;3;8;-5
202210;354220;A;48;49;-1
202210;354220;C;36;33;3
202210;354220;D;0;1;-1
202210;354220;F;7;4;3
202210;354220;G;62;45;17
202210;354220;H;13;6;7
202210;354220;I;1;2;-1
202210;354220;J;2;3;-1
202210;354220;K;0;3;-3
202210;354220;L;0;1;-1
202210;354220;M;3;2;1
202210;354220;N;3;2;1
202210;354220;O;1;1;0
202210;354220;P;2;5;-3
202210;354220;Q;4;5;-1
202210;354220;R;1;1;0
202210;354220;S;15;14;1
202210;354230;A;8;8;0
202210;354230;F;2;0;2
202210;354230;G;2;2;0
202210;354230;H;0;5;-5
202210;354230;N;0;9;-9
202210;354230;O;3;1;2
202210;354240;A;6;13;-7
202210;354240;C;59;30;29
202210;354240;F;4;9;-5
202210;354240;G;61;58;3
202210;354240;H;8;11;-3
202210;354240;I;7;6;1
202210;354240;J;1;1;0
202210;354240;L;0;2;-2
202210;354240;M;1;0;1
202210;354240;N;1;2;-1
202210;354240;P;2;0;2
202210;354240;S;2;5;-3
202210;354250;A;74;60;14
202210;354250;C;0;3;-3
202210;354250;G;4;7;-3
202210;354250;I;1;1;0
202210;354250;J;2;0;2
202210;354250;M;0;1;-1
202210;354250;N;1;0;1
202210;354250;O;0;4;-4
202210;354250;S;0;2;-2
202210;354260;A;39;52;-13
202210;354260;B;2;2;0
202210;354260;C;16;19;-3
202210;354260;E;1;0;1
202210;354260;F;69;37;32
202210;354260;G;288;120;168
202210;354260;H;26;31;-5
202210;354260;I;42;35;7
202210;354260;J;7;5;2
202210;354260;K;2;7;-5
202210;354260;L;1;11;-10
202210;354260;M;10;5;5
202210;354260;N;40;27;13
202210;354260;O;1;1;0
202210;354260;P;18;11;7
202210;354260;Q;42;32;10
202210;354260;R;6;2;4
202210;354260;S;6;0;6
202210;354270;A;25;33;-8
202210;354270;B;1;0;1
202210;354270;C;9;8;1
202210;354270;F;14;10;4
202210;354270;G;8;8;0
202210;354270;M;1;0;1
202210;354270;N;1;0;1
202210;354270;O;0;2;-2
202210;354280;A;12;9;3
202210;354280;C;0;1;-1
202210;354280;G;3;0;3
202210;354280;H;0;1;-1
202210;354280;O;0;1;-1
202210;354290;A;12;14;-2
202210;354290;C;19;5;14
202210;354290;F;85;32;53
202210;354290;G;8;9;-1
202210;354290;H;1;16;-15
202210;354290;I;8;3;5
202210;354290;L;4;0;4
202210;354290;M;1;0;1
202210;354290;O;0;1;-1
202210;354290;Q;2;2;0
202210;354290;S;1;1;0
202210;354300;A;160;17;143
202210;354300;C;2;1;1
202210;354300;F;1;1;0
202210;354300;G;34;22;12
202210;354300;H;0;1;-1
202210;354300;J;0;2;-2
202210;354300;N;32;10;22
202210;354300;P;0;2;-2
202210;354300;S;1;0;1
202210;354310;A;14;10;4
202210;354310;C;3;6;-3
202210;354310;G;7;4;3
202210;354310;P;2;0;2
202210;354320;A;5;9;-4
202210;354320;C;2;1;1
202210;354320;F;2;0;2
202210;354320;G;3;6;-3
202210;354320;H;1;0;1
202210;354320;J;0;1;-1
202210;354320;M;1;0;1
202210;354320;O;0;1;-1
202210;354323;A;2;0;2
202210;354323;G;1;2;-1
202210;354323;O;0;1;-1
202210;354325;A;1;1;0
202210;354325;C;1;0;1
202210;354325;F;0;2;-2
202210;354325;G;3;1;2
202210;354325;H;0;1;-1
202210;354325;M;1;1;0
202210;354325;N;0;7;-7
202210;354325;S;2;2;0
202210;354330;C;189;192;-3
202210;354330;E;1;0;1
202210;354330;F;20;25;-5
202210;354330;G;203;182;21
202210;354330;H;41;29;12
202210;354330;I;20;15;5
202210;354330;J;3;4;-1
202210;354330;K;7;3;4
202210;354330;L;3;0;3
202210;354330;M;8;10;-2
202210;354330;N;34;39;-5
202210;354330;P;17;15;2
202210;354330;Q;27;21;6
202210;354330;R;2;2;0
202210;354330;S;7;17;-10
202210;354340;A;61;16;45
202210;354340;B;2;2;0
202210;354340;C;939;751;188
202210;354340;D;0;4;-4
202210;354340;E;32;26;6
202210;354340;F;680;836;-156
202210;354340;G;2983;2675;308
202210;354340;H;880;669;211
202210;354340;I;907;695;212
202210;354340;J;147;190;-43
202210;354340;K;101;115;-14
202210;354340;L;69;48;21
202210;354340;M;455;387;68
202210;354340;N;2510;2183;327
202210;354340;O;1;0;1
202210;354340;P;288;247;41
202210;354340;Q;821;687;134
202210;354340;R;104;64;40
202210;354340;S;190;161;29
202210;354340;T;3;2;1
202210;354350;C;2;2;0
202210;354350;F;19;8;11
202210;354350;G;4;3;1
202210;354350;K;0;1;-1
202210;354360;A;4;3;1
202210;354360;C;7;13;-6
202210;354360;F;19;21;-2
202210;354360;G;7;20;-13
202210;354360;H;7;2;5
202210;354360;I;5;2;3
202210;354360;K;1;1;0
202210;354360;N;9;6;3
202210;354360;P;1;0;1
202210;354360;Q;0;2;-2
202210;354360;R;1;3;-2
202210;354370;A;14;13;1
202210;354370;B;1;2;-1
202210;354370;C;5;8;-3
202210;354370;F;10;3;7
202210;354370;G;5;5;0
202210;354370;H;3;1;2
202210;354370;J;0;1;-1
202210;354370;M;2;3;-1
202210;354370;N;6;4;2
202210;354370;P;0;4;-4
202210;354370;Q;2;2;0
202210;354380;A;44;10;34
202210;354380;C;6;10;-4
202210;354380;G;6;10;-4
202210;354380;H;20;24;-4
202210;354380;I;0;5;-5
202210;354380;R;1;0;1
202210;354390;A;86;68;18
202210;354390;B;5;5;0
202210;354390;C;472;663;-191
202210;354390;D;2;1;1
202210;354390;E;33;29;4
202210;354390;F;280;209;71
202210;354390;G;555;500;55
202210;354390;H;176;130;46
202210;354390;I;110;119;-9
202210;354390;J;25;20;5
202210;354390;K;23;16;7
202210;354390;L;19;12;7
202210;354390;M;48;42;6
202210;354390;N;443;493;-50
202210;354390;O;12;12;0
202210;354390;P;96;93;3
202210;354390;Q;134;134;0
202210;354390;R;25;29;-4
202210;354390;S;36;30;6
202210;354400;A;2;31;-29
202210;354400;C;130;124;6
202210;354400;E;5;1;4
202210;354400;F;9;12;-3
202210;354400;G;54;41;13
202210;354400;H;11;23;-12
202210;354400;I;7;6;1
202210;354400;J;10;7;3
202210;354400;K;0;1;-1
202210;354400;M;5;1;4
202210;354400;N;21;21;0
202210;354400;O;2;16;-14
202210;354400;P;1;0;1
202210;354400;Q;1;1;0
202210;354400;S;1;1;0
202210;354410;C;46;11;35
202210;354410;E;0;2;-2
202210;354410;F;1;8;-7
202210;354410;G;10;12;-2
202210;354410;H;0;3;-3
202210;354410;I;1;1;0
202210;354410;J;4;0;4
202210;354410;K;0;1;-1
202210;354410;M;2;1;1
202210;354410;N;16;16;0
202210;354410;O;1;0;1
202210;354410;P;0;2;-2
202210;354410;Q;0;1;-1
202210;354410;R;1;0;1
202210;354420;A;10;8;2
202210;354420;F;0;2;-2
202210;354420;G;9;7;2
202210;354420;M;2;0;2
202210;354420;N;3;1;2
202210;354420;P;1;0;1
202210;354420;Q;0;1;-1
202210;354420;S;0;1;-1
202210;354425;A;0;1;-1
202210;354425;B;1;0;1
202210;354425;C;0;1;-1
202210;354425;D;1;0;1
202210;354425;F;5;7;-2
202210;354425;G;10;15;-5
202210;354425;H;2;0;2
202210;354425;I;2;4;-2
202210;354425;M;3;3;0
202210;354425;P;0;2;-2
202210;354425;Q;3;3;0
202210;354425;S;1;2;-1
202210;354430;A;1;1;0
202210;354430;B;3;0;3
202210;354430;C;34;14;20
202210;354430;E;0;2;-2
202210;354430;F;4;4;0
202210;354430;G;16;14;2
202210;354430;H;2;2;0
202210;354430;I;17;12;5
202210;354430;J;0;1;-1
202210;354430;K;0;1;-1
202210;354430;M;0;1;-1
202210;354430;N;18;16;2
202210;354430;O;1;3;-2
202210;354430;P;1;0;1
202210;354430;S;1;2;-1
202210;354440;A;0;1;-1
202210;354440;C;2;0;2
202210;354440;F;3;0;3
202210;354440;G;1;0;1
202210;354440;H;3;5;-2
202210;354440;O;0;1;-1
202210;354450;A;9;2;7
202210;354450;C;4;2;2
202210;354450;F;1;0;1
202210;354450;G;3;5;-2
202210;354450;H;0;1;-1
202210;354450;I;0;1;-1
202210;354450;O;0;6;-6
202210;354460;A;2;4;-2
202210;354460;G;13;9;4
202210;354460;N;1;0;1
202210;354470;A;1;1;0
202210;354470;C;0;1;-1
202210;354470;G;0;1;-1
202210;354470;H;1;0;1
202210;354480;A;1;2;-1
202210;354480;C;7;9;-2
202210;354480;F;3;0;3
202210;354480;G;15;5;10
202210;354480;H;1;0;1
202210;354480;I;8;16;-8
202210;354480;J;0;1;-1
202210;354480;M;1;0;1
202210;354480;Q;0;1;-1
202210;354490;A;12;234;-222
202210;354490;C;19;15;4
202210;354490;F;11;14;-3
202210;354490;G;12;32;-20
202210;354490;H;0;3;-3
202210;354490;I;6;3;3
202210;354490;M;2;5;-3
202210;354490;N;0;1;-1
202210;354490;O;0;2;-2
202210;354490;P;5;2;3
202210;354490;Q;0;1;-1
202210;354500;A;12;20;-8
202210;354500;C;3;2;1
202210;354500;F;2;2;0
202210;354500;G;16;19;-3
202210;354500;H;2;2;0
202210;354500;I;2;1;1
202210;354500;K;2;0;2
202210;354500;M;2;2;0
202210;354500;N;2;1;1
202210;354500;O;1;2;-1
202210;354510;A;1;0;1
202210;354510;C;1;3;-2
202210;354510;F;0;1;-1
202210;354510;H;2;5;-3
202210;354510;I;0;1;-1
202210;354515;A;0;9;-9
202210;354515;C;24;17;7
202210;354515;F;9;8;1
202210;354515;G;22;17;5
202210;354515;H;3;3;0
202210;354515;M;3;0;3
202210;354515;N;5;0;5
202210;354515;O;4;2;2
202210;354515;P;2;0;2
202210;354515;Q;12;4;8
202210;354515;S;1;0;1
202210;354520;A;22;10;12
202210;354520;C;295;272;23
202210;354520;D;0;2;-2
202210;354520;E;21;16;5
202210;354520;F;57;68;-11
202210;354520;G;326;278;48
202210;354520;H;65;64;1
202210;354520;I;70;70;0
202210;354520;J;17;7;10
202210;354520;K;5;8;-3
202210;354520;L;5;3;2
202210;354520;M;20;10;10
202210;354520;N;202;175;27
202210;354520;O;170;29;141
202210;354520;P;34;33;1
202210;354520;Q;18;10;8
202210;354520;R;9;2;7
202210;354520;S;11;10;1
202210;354530;A;10;8;2
202210;354530;B;9;3;6
202210;354530;C;56;34;22
202210;354530;F;13;8;5
202210;354530;G;75;72;3
202210;354530;H;3;7;-4
202210;354530;I;5;7;-2
202210;354530;J;9;6;3
202210;354530;L;2;0;2
202210;354530;M;1;3;-2
202210;354530;N;1;0;1
202210;354530;O;0;2;-2
202210;354530;P;9;1;8
202210;354530;Q;5;4;1
202210;354530;R;0;1;-1
202210;354530;S;2;0;2
202210;354540;A;2;1;1
202210;354540;B;3;0;3
202210;354540;C;5;7;-2
202210;354540;F;2;2;0
202210;354540;G;16;6;10
202210;354540;H;4;1;3
202210;354540;I;0;1;-1
202210;354540;O;0;7;-7
202210;354540;Q;2;1;1
202210;354540;S;5;0;5
202210;354550;A;19;7;12
202210;354550;C;15;18;-3
202210;354550;F;0;1;-1
202210;354550;G;2;3;-1
202210;354550;H;2;1;1
202210;354550;N;3;1;2
202210;354550;O;2;1;1
202210;354560;A;57;22;35
202210;354560;C;2;0;2
202210;354560;G;36;39;-3
202210;354560;H;46;13;33
202210;354560;I;4;8;-4
202210;354560;J;0;1;-1
202210;354560;M;0;2;-2
202210;354560;Q;4;3;1
202210;354560;S;1;0;1
202210;354570;A;24;7;17
202210;354570;B;0;1;-1
202210;354570;C;0;3;-3
202210;354570;G;22;7;15
202210;354570;H;4;1;3
202210;354570;I;0;1;-1
202210;354570;N;0;1;-1
202210;354570;Q;7;2;5
202210;354580;A;12;32;-20
202210;354580;B;1;2;-1
202210;354580;C;538;507;31
202210;354580;E;3;3;0
202210;354580;F;82;62;20
202210;354580;G;587;455;132
202210;354580;H;27;40;-13
202210;354580;I;109;115;-6
202210;354580;J;8;7;1
202210;354580;K;28;14;14
202210;354580;L;3;2;1
202210;354580;M;239;179;60
202210;354580;N;412;336;76
202210;354580;O;24;55;-31
202210;354580;P;36;27;9
202210;354580;Q;47;48;-1
202210;354580;R;5;5;0
202210;354580;S;21;20;1
202210;354600;A;10;7;3
202210;354600;C;14;18;-4
202210;354600;F;1;1;0
202210;354600;G;8;10;-2
202210;354600;H;2;28;-26
202210;354600;I;1;0;1
202210;354600;M;6;3;3
202210;354600;N;27;11;16
202210;354600;O;4;7;-3
202210;354600;P;0;1;-1
202210;354600;R;1;0;1
202210;354600;S;0;1;-1
202210;354610;A;4;20;-16
202210;354610;C;7;8;-1
202210;354610;F;0;1;-1
202210;354610;G;1;0;1
202210;354610;I;5;4;1
202210;354610;N;21;19;2
202210;354620;A;4;10;-6
202210;354620;C;11;16;-5
202210;354620;F;3;1;2
202210;354620;G;3;7;-4
202210;354620;I;3;2;1
202210;354620;N;1;2;-1
202210;354620;O;1;0;1
202210;354625;A;4;19;-15
202210;354625;C;0;1;-1
202210;354625;F;2;0;2
202210;354625;G;3;1;2
202210;354630;A;29;57;-28
202210;354630;C;5;4;1
202210;354630;F;0;1;-1
202210;354630;G;42;38;4
202210;354630;H;22;49;-27
202210;354630;I;18;7;11
202210;354630;J;2;2;0
202210;354630;K;1;0;1
202210;354630;M;2;1;1
202210;354630;N;10;10;0
202210;354630;O;9;6;3
202210;354630;P;2;0;2
202210;354630;Q;8;7;1
202210;354630;R;0;1;-1
202210;354630;S;2;1;1
202210;354640;A;201;190;11
202210;354640;B;1;0;1
202210;354640;C;156;67;89
202210;354640;E;6;7;-1
202210;354640;F;22;23;-1
202210;354640;G;139;148;-9
202210;354640;H;23;22;1
202210;354640;I;44;23;21
202210;354640;J;5;2;3
202210;354640;K;4;1;3
202210;354640;L;0;1;-1
202210;354640;M;12;8;4
202210;354640;N;8;6;2
202210;354640;O;13;15;-2
202210;354640;P;3;4;-1
202210;354640;Q;19;15;4
202210;354640;R;1;1;0
202210;354640;S;5;4;1
202210;354650;A;1;0;1
202210;354650;F;9;6;3
202210;354650;G;2;2;0
202210;354650;H;3;11;-8
202210;354650;K;0;1;-1
202210;354650;N;3;1;2
202210;354650;O;1;2;-1
202210;354660;A;40;47;-7
202210;354660;C;69;59;10
202210;354660;E;2;0;2
202210;354660;F;7;6;1
202210;354660;G;95;108;-13
202210;354660;H;14;6;8
202210;354660;I;25;31;-6
202210;354660;J;5;3;2
202210;354660;K;1;3;-2
202210;354660;M;7;6;1
202210;354660;N;13;3;10
202210;354660;P;2;3;-1
202210;354660;Q;9;8;1
202210;354660;S;18;36;-18
202210;354670;B;0;1;-1
202210;354670;C;140;158;-18
202210;354670;E;1;1;0
202210;354670;F;8;4;4
202210;354670;G;46;39;7
202210;354670;H;15;13;2
202210;354670;I;3;1;2
202210;354670;K;3;1;2
202210;354670;L;1;2;-1
202210;354670;M;3;1;2
202210;354670;N;12;11;1
202210;354670;O;3;1;2
202210;354670;P;1;0;1
202210;354670;Q;20;7;13
202210;354680;A;7;15;-8
202210;354680;B;11;1;10
202210;354680;C;85;61;24
202210;354680;D;0;1;-1
202210;354680;E;0;5;-5
202210;354680;F;12;30;-18
202210;354680;G;115;102;13
202210;354680;H;45;35;10
202210;354680;I;22;12;10
202210;354680;J;3;2;1
202210;354680;K;1;3;-2
202210;354680;L;1;1;0
202210;354680;M;23;5;18
202210;354680;N;31;24;7
202210;354680;O;7;8;-1
202210;354680;P;6;2;4
202210;354680;Q;5;8;-3
202210;354680;S;3;5;-2
202210;354690;A;2;7;-5
202210;354690;B;0;1;-1
202210;354690;C;6;0;6
202210;354690;G;27;20;7
202210;354690;H;0;1;-1
202210;354690;I;2;1;1
202210;354690;N;1;1;0
202210;354690;O;1;0;1
202210;354700;A;4;2;2
202210;354700;B;0;1;-1
202210;354700;C;22;14;8
202210;354700;E;2;0;2
202210;354700;F;1;1;0
202210;354700;G;5;2;3
202210;354700;H;42;15;27
202210;354700;I;1;0;1
202210;354700;O;2;3;-1
202210;354700;S;0;2;-2
202210;354710;A;2;5;-3
202210;354710;C;1;1;0
202210;354710;G;2;2;0
202210;354710;H;1;2;-1
202210;354710;I;1;0;1
202210;354710;O;0;1;-1
202210;354720;A;1;1;0
202210;354730;A;0;1;-1
202210;354730;B;8;5;3
202210;354730;C;308;333;-25
202210;354730;E;6;8;-2
202210;354730;F;263;424;-161
202210;354730;G;373;323;50
202210;354730;H;157;117;40
202210;354730;I;64;86;-22
202210;354730;J;173;130;43
202210;354730;K;79;100;-21
202210;354730;L;3;2;1
202210;354730;M;182;154;28
202210;354730;N;638;313;325
202210;354730;O;11;27;-16
202210;354730;P;30;41;-11
202210;354730;Q;89;60;29
202210;354730;R;11;15;-4
202210;354730;S;137;93;44
202210;354740;A;0;1;-1
202210;354750;A;15;18;-3
202210;354750;C;41;339;-298
202210;354750;E;2;2;0
202210;354750;F;2;2;0
202210;354750;G;41;33;8
202210;354750;H;18;14;4
202210;354750;I;13;7;6
202210;354750;J;1;0;1
202210;354750;K;0;1;-1
202210;354750;L;1;0;1
202210;354750;M;5;3;2
202210;354750;N;5;3;2
202210;354750;O;3;3;0
202210;354750;P;9;11;-2
202210;354750;Q;5;8;-3
202210;354750;R;1;1;0
202210;354750;S;244;182;62
202210;354760;A;0;12;-12
202210;354760;B;1;0;1
202210;354760;C;28;16;12
202210;354760;E;5;2;3
202210;354760;F;22;21;1
202210;354760;G;41;43;-2
202210;354760;H;3;5;-2
202210;354760;I;5;9;-4
202210;354760;J;0;2;-2
202210;354760;K;1;0;1
202210;354760;M;0;1;-1
202210;354760;N;35;19;16
202210;354760;P;0;3;-3
202210;354760;Q;1;3;-2
202210;354760;R;1;1;0
202210;354760;S;2;3;-1
202210;354765;F;0;3;-3
202210;354765;G;1;8;-7
202210;354770;A;2;2;0
202210;354770;C;10;7;3
202210;354770;F;1;3;-2
202210;354770;G;24;19;5
202210;354770;H;7;4;3
202210;354770;I;5;1;4
202210;354770;J;0;1;-1
202210;354770;M;3;0;3
202210;354770;N;17;7;10
202210;354770;P;3;2;1
202210;354770;Q;3;1;2
202210;354770;S;4;3;1
202210;354780;C;565;481;84
202210;354780;E;8;5;3
202210;354780;F;966;832;134
202210;354780;G;1887;1804;83
202210;354780;H;214;190;24
202210;354780;I;589;583;6
202210;354780;J;202;174;28
202210;354780;K;83;121;-38
202210;354780;L;38;28;10
202210;354780;M;320;266;54
202210;354780;N;3419;2913;506
202210;354780;O;1;5;-4
202210;354780;P;223;198;25
202210;354780;Q;700;682;18
202210;354780;R;36;31;5
202210;354780;S;221;140;81
202210;354790;A;14;65;-51
202210;354790;C;0;2;-2
202210;354790;G;13;10;3
202210;354790;H;1;0;1
202210;354790;I;2;1;1
202210;354790;N;3;1;2
202210;354790;O;10;1;9
202210;354790;S;4;0;4
202210;354800;A;57;34;23
202210;354800;C;61;57;4
202210;354800;E;1;0;1
202210;354800;F;4;6;-2
202210;354800;G;93;86;7
202210;354800;H;17;7;10
202210;354800;I;18;9;9
202210;354800;J;1;2;-1
202210;354800;K;1;1;0
202210;354800;L;1;0;1
202210;354800;M;11;9;2
202210;354800;N;12;14;-2
202210;354800;P;2;0;2
202210;354800;Q;6;0;6
202210;354800;R;4;0;4
202210;354805;A;15;11;4
202210;354805;C;7;4;3
202210;354805;F;16;5;11
202210;354805;G;15;5;10
202210;354805;M;1;0;1
202210;354805;N;1;1;0
202210;354805;Q;1;0;1
202210;354805;S;0;2;-2
202210;354810;A;5;8;-3
202210;354810;C;9;5;4
202210;354810;G;14;10;4
202210;354810;H;0;1;-1
202210;354810;O;2;3;-1
202210;354810;S;0;2;-2
202210;354820;A;2;2;0
202210;354820;G;7;9;-2
202210;354820;I;10;9;1
202210;354820;K;1;0;1
202210;354820;M;1;0;1
202210;354820;P;5;6;-1
202210;354820;Q;0;1;-1
202210;354830;B;1;0;1
202210;354830;F;1;0;1
202210;354830;G;2;0;2
202210;354830;H;0;1;-1
202210;354830;O;3;0;3
202210;354840;A;0;1;-1
202210;354840;C;0;1;-1
202210;354840;G;1;7;-6
202210;354840;I;1;0;1
202210;354840;K;1;0;1
202210;354840;M;0;1;-1
202210;354850;A;6;18;-12
202210;354850;B;8;8;0
202210;354850;C;100;134;-34
202210;354850;D;0;1;-1
202210;354850;E;9;12;-3
202210;354850;F;439;452;-13
202210;354850;G;1381;1097;284
202210;354850;H;830;599;231
202210;354850;I;424;383;41
202210;354850;J;60;53;7
202210;354850;K;72;76;-4
202210;354850;L;26;21;5
202210;354850;M;252;239;13
202210;354850;N;736;723;13
202210;354850;O;13;10;3
202210;354850;P;220;194;26
202210;354850;Q;302;335;-33
202210;354850;R;60;52;8
202210;354850;S;206;174;32
202210;354860;A;6;4;2
202210;354860;C;3;7;-4
202210;354860;E;9;2;7
202210;354860;G;32;33;-1
202210;354860;H;0;1;-1
202210;354860;I;8;4;4
202210;354860;J;3;1;2
202210;354860;K;0;1;-1
202210;354860;M;0;1;-1
202210;354860;N;1;5;-4
202210;354860;Q;2;2;0
202210;354860;S;1;2;-1
202210;354870;A;2;5;-3
202210;354870;C;1404;1283;121
202210;354870;E;22;22;0
202210;354870;F;677;649;28
202210;354870;G;2215;1981;234
202210;354870;H;1764;962;802
202210;354870;I;494;490;4
202210;354870;J;155;177;-22
202210;354870;K;63;63;0
202210;354870;L;19;17;2
202210;354870;M;343;321;22
202210;354870;N;2947;3166;-219
202210;354870;O;3;5;-2
202210;354870;P;212;155;57
202210;354870;Q;540;405;135
202210;354870;R;49;27;22
202210;354870;S;436;177;259
